feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
P15949,11.442,660.55635,660.55615,0.302775169,C41H70O5,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_20:3,"DG 18:2(9,12)_20:3(8,11,14)",0.954,0.94549,0.246843868,0.387424095,Some,Some,12441.38319,0,15575.08418,0,11202.7972,0,0,0,33095.73918,27132.56978
P15949,11.442,660.55635,660.55615,0.302775169,C41H70O5,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_20:3,"DG 18:2(9,12)_20:3(11,14,17)",0.591,0.931925,0.252618517,0.354387313,Some,Some,56317.23362,78300,60449.83165,0,45994.40559,0,0,0,123877.96,95481.79137
P15949,11.442,660.55635,660.55615,0.302775169,C41H70O5,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_20:3,"DG 18:2(6,9)_20:3(8,11,14)",0.7916,0.921742,0.178411545,0.314063436,Some,Some,12441.38319,0,15575.08418,0,11202.7972,0,0,0,33026.30087,28385.63885
P16065,11.476,820.58398,820.58508,1.340506947,C47H82NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_26:5,"PE 16:1(9)_26:5(11,14,17,20,23)",0.734666667,0.7596525,0.080846967,0.21410949,All,Some,0,0,0,0,0,31832.40884,0,0,0,0
P16065,11.476,820.58398,820.58508,1.340506947,C47H82NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_26:5,"PE 16:1(7)_26:5(11,14,17,20,23)",0.786444444,0.743582222,0.074932097,0.212948344,Some,Some,0,0,0,0,0,32258.14445,0,0,0,0
P16065,11.476,820.58398,820.58508,1.340506947,C47H82NO8P,CCCCCC=CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:1_26:5,"PE 16:1(9)_26:5(8,11,14,17,20)",0.811555556,0.801497778,0.063709449,0.212272892,All,Some,0,0,0,0,0,47909.44671,0,0,0,0
P16109,11.491,796.58429,796.58508,0.991733363,C45H82NO8P,CCCCCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 14:0_26:4,"PE 14:0_26:4(11,14,17,20)",0.768,0.711321429,0.029409634,0.17145985,All,Some,0,0,0,0,0,628000,0,0,0,0
P16113,11.491,838.63134,838.63203,0.822768479,C48H88NO8P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:2_20:2,"PC 20:2(11,14)_20:2(11,14)",0.852,0.65051,0.408896561,0.477368249,All,Some,0,0,0,0,0,203351.2786,0,0,0,0
P16113,11.491,838.63134,838.63203,0.822768479,C48H88NO8P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:2_20:2,"PC 20:2(11,14)_20:2(8,11)",0.8575,0.69067,0.249468206,0.354391565,Some,Some,0,0,0,0,0,234068.6406,0,0,0,0
P16113,11.491,838.63134,838.63203,0.822768479,C48H88NO8P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:2_20:2,"PC 20:2(8,11)_20:2(8,11)",0.874666667,0.60899,0,0.148365667,All,None,0,0,0,0,0,84580.08075,0,0,0,0
P16142,11.507,634.5401,634.5405,0.630377415,C39H68O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_18:2,"DG 18:2(6,9)_18:2(6,9)",0.5515,0.886575,0.091370207,0.216903665,All,Some,0,0,0,0,0,17767.86337,0,0,0,0
P16142,11.507,634.5401,634.5405,0.630377415,C39H68O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_18:2,"DG 18:2(6,9)_18:2(9,12)",0.747666667,0.891955,0.060913471,0.212692944,Some,Some,0,0,0,0,0,142176.3681,0,0,0,0
P16142,11.507,634.5401,634.5405,0.630377415,C39H68O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_18:2,"DG 18:2(9,12)_18:2(9,12)",0.848,0.9212775,0,0.17692775,All,None,0,0,0,0,0,128055.7686,0,0,0,0
P16203,11.569,660.55597,660.55615,0.272497652,C41H70O5,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_20:3,"DG 18:2(9,12)_20:3(8,11,14)",0.889333333,0.935463333,0.237538016,0.37251008,Some,Some,0,0,0,0,0,53945.86747,0,0,0,0
P16203,11.569,660.55597,660.55615,0.272497652,C41H70O5,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_20:3,"DG 18:2(9,12)_20:3(11,14,17)",0.55,0.9295175,0.248304365,0.346595242,Some,Some,0,0,0,0,0,78507.1036,0,0,0,0
P16203,11.569,660.55597,660.55615,0.272497652,C41H70O5,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_20:3,"DG 18:2(6,9)_20:3(8,11,14)",0.804,0.91546,0.14252281,0.285964248,Some,Some,0,0,0,0,0,20547.02893,0,0,0,0
P16412,11.711,746.56908,746.56943,0.468811052,C41H80NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(11),0.996,0.98139,0,0.197739,All,None,0,,,,,0,0,0,0,0
P16412,11.711,746.56908,746.56943,0.468811052,C41H80NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(9),0.225,0.75831,0.095965765,0.175103612,All,All,720000,,,,,0,491739.1304,379525.7143,266178.4038,778000
P16412,11.711,746.56908,746.56943,0.468811052,C41H80NO8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(6),0.652,0.462545,0.044765774,0.14726712,All,Some,0,,,,,0,262260.8696,406474.2857,479821.5962,0
P16469,11.773,772.58521,772.58508,0.168266258,C43H82NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(6)_20:1(13),0.378666667,0.820616667,0.046504329,0.157131796,All,Some,48690.69445,59739.77231,42310.57565,72226.49964,68724.29998,0,0,0,0,79339.67319
P16469,11.773,772.58521,772.58508,0.168266258,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(6)_20:1(11),0.349,0.807705,0.05132332,0.156729156,All,Some,2321.064128,1767.21782,1692.778295,3076.89397,1551.400039,0,0,0,0,8840.075007
P16469,11.773,772.58521,772.58508,0.168266258,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(9)_20:1(11),0.351,0.82481,0.044559926,0.15322894,All,Some,48088.24143,59493.00987,41796.64606,71696.60639,68724.29998,0,0,0,0,76820.25181
P16514,11.811,798.59191,798.60073,11.04431748,C45H84NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 22:0_18:3,"PE 22:0_18:3(6,9,12)",0.5605,0.83431,0.092691155,0.213633924,All,Some,238.9007483,0,131.5755259,139.5505269,284.0684498,0,0,0,539.7999373,0
P16514,11.811,798.59191,798.60073,11.04431748,C45H84NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 22:0_18:3,"PE 22:0_18:3(9,12,15)",0.535,0.890895,0.05626394,0.187600652,All,Some,49761.09925,0,50968.42447,46360.44947,55615.93155,0,0,69500,72860.20006,0
P16530,11.816,796.58508,796.58508,0,C45H82NO8P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 20:2_20:2,"PE 20:2(8,11)_20:2(8,11)",0.858666667,0.736876667,0.02639891,0.180673462,All,Some,110706.4281,125581.905,20761.72426,82144.47464,386000,235000,267500,0,77212.52639,318480.427
P16530,11.816,796.58508,796.58508,0,C45H82NO8P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 20:2_20:2,"PE 20:2(11,14)_20:2(8,11)",0.722,0.659456,0.040528601,0.170568481,Some,Some,160315.4407,178716.662,175500,150701.9928,0,235000,267500,256500,233400.4222,187519.573
P16530,11.816,796.58508,796.58508,0,C45H82NO8P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 20:2_20:2,"PE 20:2(11,14)_20:2(11,14)",0.497,0.67607,0.030861569,0.141996255,All,Some,122978.1312,152701.433,154738.2757,142153.5326,0,0,0,256500,190387.0514,0
P16525,11.816,822.60133,822.60073,0.729393955,C47H84NO8P,CCCCCC=CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_24:5,"PE 18:0_24:5(6,9,12,15,18)",0.5852,0.695498,0.116193139,0.221024311,All,Some,17653.49671,23329.73755,16249.44789,19247.57823,17420.29273,0,21251.92977,21203.0728,17041.36178,19665.31507
P16525,11.816,822.60133,822.60073,0.729393955,C47H84NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_24:5,"PE 18:0_24:5(9,12,15,18,21)",0.664,0.816044,0.084120896,0.215301117,All,Some,5746.503289,5670.262445,4650.552111,4152.421775,4279.707269,0,3548.070231,8096.927201,7958.638223,5634.684932
P16536,11.819,746.56887,746.56943,0.750097684,C41H80NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(9),0.177,0.810385,0.1055828,0.18320474,All,All,0,0,0,,0,0,0,0,0,0
P16536,11.819,746.56887,746.56943,0.750097684,C41H80NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(11),0.895,0.90995,0,0.180495,All,None,0,0,0,,0,392753.3512,0,0,0,0
P16536,11.819,746.56887,746.56943,0.750097684,C41H80NO8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(6),0.729,0.509895,0.040634614,0.156397191,All,Some,0,0,0,,0,374246.6488,0,0,0,0
P16634,11.841,617.51427,617.51155,4.404775911,C37H70O5,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COCCCCCCCC,[M+Na]+,TG O-8:0_12:0_14:1,TG O-8:0_12:0_14:1(9),0.978,0.99251,0,0.197051,All,None,5993.150685,5962.087769,4276.776143,4879.420799,3863.876652,,0,0,0,0
P16634,11.841,617.51427,617.51155,4.404775911,C37H70O5,CCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCCCCCCCC)COCCCCCCCC,[M+Na]+,TG O-8:0_12:0_14:1,TG O-8:0_12:0_14:1(5),0.984,0.9046,0,0.18886,All,None,14006.84932,14537.91223,11302.46565,12020.5792,10836.12335,,34056.45052,36800,39500,33382.40653
P16634,11.841,617.51427,617.51155,4.404775911,C37H70O5,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCC)COCCCCCCCC,[M+Na]+,TG O-8:0_12:0_14:1,TG O-8:0_12:0_14:1(6),0.532,0.54612,0.096499414,0.185011531,All,Some,0,0,320.7582107,0,0,,643.5494788,0,0,1317.59347
P16671,11.85,584.52512,584.52485,0.461913638,C35H66O5,CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(9),0.577,0.92723,0.235041802,0.338456442,All,All,20832.77405,20800,16005.34188,17689.65517,14262.09677,0,30585.36585,30984.61538,28868.40613,31686.66775
P16671,11.85,584.52512,584.52485,0.461913638,C35H66O5,CCCCCCCCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(7),0.689,0.9207,0.124121672,0.260267338,All,Some,80092.84116,102982.6087,88142.09402,91551.72414,57048.3871,98644.89796,60667.68293,62261.53846,74327.85026,69288.43959
P16671,11.85,584.52512,584.52485,0.461913638,C35H66O5,CCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(6),0.889,0.929695,0.061283314,0.230896151,All,Some,92074.38479,123217.3913,106852.5641,112758.6207,59689.51613,91355.10204,73746.95122,77753.84615,91803.74362,78024.89266
P16725,11.88,772.58493,772.58508,0.194153374,C43H82NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 20:0_18:2,"PE 20:0_18:2(6,9)",0.5855,0.658035,0.071511107,0.181562385,All,Some,0,0,0,0,0,0,139000,112650.7421,152412.8617,0
P16725,11.88,772.58493,772.58508,0.194153374,C43H82NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 20:0_18:2,"PE 20:0_18:2(9,12)",0.682,0.7003075,0,0.13823075,All,None,0,0,0,0,0,0,0,32349.25788,10587.13826,0
P16729,11.881,686.57243,686.5718,0.9176025,C43H72O5,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_22:4,"DG 18:2(6,9)_22:4(7,10,13,16)",0.601,0.889635,0.560265388,0.597275811,Some,Some,20422.61956,25562.34297,19724.37926,0,15715.5017,0,74893.86172,70604.21946,83893.76398,78371.62679
P16729,11.881,686.57243,686.5718,0.9176025,C43H72O5,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_22:4,"DG 18:2(9,12)_22:4(7,10,13,16)",0.544,0.8951425,0.559074039,0.591173481,Some,Some,14377.38044,17637.65703,13475.62074,0,10884.4983,0,53106.13828,48395.78054,60106.23602,54628.37321
P16793,11.929,822.60076,822.60073,0.036469698,C47H84NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_24:5,"PE 18:0_24:5(9,12,15,18,21)",0.64575,0.8200825,0.084045122,0.213819348,All,Some,0,0,0,0,0,17172.16003,0,0,0,0
P16793,11.929,822.60076,822.60073,0.036469698,C47H84NO8P,CCCCCC=CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_24:5,"PE 18:0_24:5(6,9,12,15,18)",0.808222222,0.726848889,0.063143211,0.20402168,All,Some,0,0,0,0,0,13327.83997,0,0,0,0
P16847,11.952,660.55644,660.55615,0.439023995,C41H70O5,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_22:5,"DG 16:0_22:5(4,7,10,13,16)",0.830533333,0.870558,0.3195203,0.425725374,All,Some,180363.3926,222756.824,161337.1594,177879.3053,121799.8073,0,348012.5654,318177.3821,416443.3812,368001.7422
P16847,11.952,660.55644,660.55615,0.439023995,C41H70O5,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_22:5,"DG 16:0_22:5(7,10,13,16,19)",0.745,0.882793,0.099365018,0.242271314,All,Some,278636.6074,296243.176,234662.8406,253120.6947,193200.1927,0,547987.4346,524822.6179,582556.6188,535998.2578
P17009,12.003,612.54747,612.55615,14.17012955,C37H70O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(9),0.688,0.8956,0.237065956,0.348012765,All,All,0,43100,0,0,0,0,0,0,0,0
P17009,12.003,612.54747,612.55615,14.17012955,C37H70O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(6),0.895,0.898155,0.096930635,0.256860008,All,Some,0,0,0,0,0,0,0,0,0,0
P17009,12.003,612.54747,612.55615,14.17012955,C37H70O5,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(11),0.689,0.50957,0.084112087,0.18714667,All,Some,0,0,0,0,0,0,0,0,0,0
P17084,12.018,686.57228,686.5718,0.699125714,C43H72O5,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_22:4,"DG 18:2(9,12)_22:4(7,10,13,16)",0.262,0.880696667,0.628257388,0.616875577,Some,Some,33720.60615,35631.26536,31846.13932,56132.54343,21777.02003,88772.9386,92079.62912,85178.96344,97309.984,87109.81756
P17084,12.018,686.57228,686.5718,0.699125714,C43H72O5,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_22:4,"DG 18:2(6,9)_22:4(7,10,13,16)",0.499428571,0.88243,0.587433987,0.608133047,Some,Some,30379.39385,31668.73464,28153.86068,49867.45657,18622.97997,63227.0614,83920.37088,77821.03656,89690.016,79890.18244
P17112,12.024,584.52457,584.52485,0.479021551,C35H66O5,CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(9),0.628,0.92689,0.306452836,0.400651269,All,All,0,0,0,0,0,0,0,0,0,0
P17112,12.024,584.52457,584.52485,0.479021551,C35H66O5,CCCCCCCCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(7),0.689,0.9207,0.122376724,0.258871379,All,Some,912.1694215,0,0,0,0,0,0,0,0,0
P17112,12.024,584.52457,584.52485,0.479021551,C35H66O5,CCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(6),0.853,0.929255,0.077576793,0.240286934,All,Some,3847.830579,0,0,0,0,0,0,0,0,0
P17124,12.027,780.59144,780.59017,1.626974114,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:1_22:4,"PE O-18:1(9)_22:4(7,10,13,16)",0.743,0.79917875,0.150409226,0.274545256,Some,Some,0,0,0,3312.290559,0,2948.853546,0,0,0,0
P17124,12.027,780.59144,780.59017,1.626974114,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:1_22:4,"PE O-18:1(6)_22:4(7,10,13,16)",0.839714286,0.80085,0.133764285,0.271067857,Some,Some,0,0,0,1689.998563,0,2800.573227,0,0,0,0
P17124,12.027,780.59144,780.59017,1.626974114,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:1_22:4,"PE O-18:1(11)_22:4(7,10,13,16)",0.7876,0.807576,0.124758365,0.259324292,All,Some,0,0,0,2417.710878,0,2800.573227,0,0,0,0
P17159,12.047,772.58487,772.58508,0.271814724,C43H82NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 20:0_18:2,"PE 20:0_18:2(6,9)",0.703333333,0.78575,0.110645174,0.237424472,All,Some,107000,119000,94600,109000,112000,151000,120000,131000,114000,111000
P17224,12.1,660.55742,660.55615,1.922622324,C41H70O5,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_22:5,"DG 16:0_22:5(4,7,10,13,16)",0.815066667,0.871623333,0.31628235,0.42169488,All,Some,0,0,0,0,1616.460904,572691.2788,0,0,0,0
P17224,12.1,660.55742,660.55615,1.922622324,C41H70O5,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_22:5,"DG 16:0_22:5(7,10,13,16,19)",0.6744,0.892991,0.166116481,0.289632285,All,Some,0,0,0,0,1913.539096,405308.7212,0,0,0,0
P17311,12.141,508.36921,508.37615,13.65130917,C26H54NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(11),0.646,0.899,0,0.1545,Some,None,0,0,0,11349.83498,9381.728665,,19665.56544,27471.10553,20594.92754,0
P17311,12.141,508.36921,508.37615,13.65130917,C26H54NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(6),0.986,0.16662,0,0.115262,Some,None,30400,37800,30400,24850.16502,18918.27133,,37234.43456,28028.89447,37605.07246,51800
P17366,12.146,612.54684,612.55615,15.19860669,C37H70O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(9),0.804,0.8948,0.202316464,0.331733171,All,All,35529.60635,0,40750,0,0,0,0,0,20058.99503,0
P17366,12.146,612.54684,612.55615,15.19860669,C37H70O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(6),0.609,0.897525,0.062902921,0.200974837,All,Some,0,0,0,0,0,0,0,0,0,12767.12568
P17366,12.146,612.54684,612.55615,15.19860669,C37H70O5,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(11),0.948,0.960865,0,0.1908865,All,None,126470.3936,147000,121250,176000,117000,0,324000,294000,303941.005,272232.8743
P17437,12.159,610.54039,610.5405,0.180168228,C37H68O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:2,"DG 16:0_18:2(9,12)",0.9875,0.930055,0.149153558,0.311078346,All,Some,818976.6839,906305.5858,754478.1536,863572.4332,602186.3029,3630000,1541744.391,1283419.766,1564426.449,1434922.338
P17437,12.159,610.54039,610.5405,0.180168228,C37H68O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:2,"DG 16:0_18:2(6,9)",0.77,0.8966075,0.098080915,0.245125482,All,Some,981023.3161,1173694.414,1025521.846,1136427.567,707813.6971,0,1938255.609,1936580.234,1945573.551,1755077.662
P17463,12.175,686.57252,686.5718,1.048688571,C43H72O5,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,DG 18:2_22:4,"DG 18:2(9,12)_22:4(7,10,13,16)",0.4785,0.89853,0.455773225,0.50232158,Some,Some,0,1690.613136,0,0,0,113679.7732,0,1371.793296,0,0
P17463,12.175,686.57252,686.5718,1.048688571,C43H72O5,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,DG 18:2_22:4,"DG 18:2(6,9)_22:4(7,10,13,16)",0.6665,0.90432125,0.417559717,0.491129899,Some,Some,0,1459.386864,0,0,0,84320.2268,0,1228.206704,0,0
P17483,12.186,782.59671,782.60582,11.64059833,C45H84NO7P,CCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-20:4_20:0,"PE O-20:4(5,8,11,14)_20:0",0.591,0.8071825,0.142323123,0.253676748,All,Some,17170.42248,16973.44326,0,0,0,0,27802.96128,22916.49445,24855.71697,25903.85111
